timestamp,realized_var,GARCH_lasso_base,GARCH_lasso_adj,GARCH_ridge_base,GARCH_ridge_adj,EGARCH_lasso_base,EGARCH_lasso_adj,EGARCH_ridge_base,EGARCH_ridge_adj
2021-12-09,0.0033317780049509633,0.001472329190978882,0.0022521150457764693,0.001472329190978882,0.001228878267863384,0.0017752022943912876,0.0020092067936240895,0.0017752022943912876,0.0014511252055976248
2021-12-10,8.164603262004748e-05,0.0013525209750483475,0.009993853359612621,0.0013525209750483475,0.0017722183624636013,0.0015703984143844013,0.011603761981558084,0.0015703984143844013,0.002216519469886041
2021-12-11,0.0019254755253576782,0.0015655455896955593,0.0064207502490938595,0.0015655455896955593,0.001136691466387749,0.0018920365757737429,0.007472186429988307,0.0018920365757737429,0.0013769345783186922
2021-12-12,0.00021893960351642222,0.001442412961075683,0.010658070287212894,0.001442412961075683,0.0014751558447709278,0.001713967130671082,0.012664599280251826,0.001713967130671082,0.0018392734790898173
2021-12-13,0.004822103910277033,0.0015097840571222602,0.004805319920715094,0.0015097840571222602,0.0013572440569942707,0.0018851796097263018,0.004776473674545191,0.0018851796097263018,0.0016444075908339543
2021-12-14,7.1547027989948864e-06,0.001406703785732748,0.010394213187357396,0.001406703785732748,0.0017089938681947169,0.0017650565721920024,0.013042102029712944,0.0017650565721920024,0.0021618138867988803
2021-12-15,0.0022885486900992504,0.001759916526181307,0.0059306051599969335,0.001759916526181307,0.0009952977994624685,0.0022194112300503747,0.007276246181315666,0.0022194112300503747,0.0011935473529413063
2021-12-16,0.0006504572906391487,0.0016110522015043256,0.011904155095221188,0.0016110522015043256,0.0016066415949207412,0.0019402394707634467,0.014336538294830623,0.0019402394707634467,0.0020013732346885207
2021-12-17,0.0009721982154553635,0.001697964074385991,0.004038957204944547,0.001697964074385991,0.0014603202475527806,0.002141256677697598,0.0038606151511475775,0.002141256677697598,0.0017573011779029037
2021-12-18,0.00019317374094669431,0.0016163811438522568,0.0056031638537854655,0.0016163811438522568,0.0014458992894444014,0.0020921220059218564,0.0057993836204239734,0.0020921220059218564,0.0017436271748029982
2021-12-19,9.184113196956346e-06,0.0015738822103756479,0.004699573985474293,0.0015738822103756479,0.0012059652207948607,0.0021080630512502244,0.0050312671361417835,0.0021080630512502244,0.001440897772698898
2021-12-20,1.3709841988964935e-05,0.0014597275269192665,0.002592056367153194,0.0014597275269192665,0.0011368080487028248,0.0019525688291523791,0.002487933301527288,0.0019525688291523791,0.0013314560470237254
2021-12-21,0.0018428812587750803,0.0013389862023779405,0.003979917932230928,0.0013389862023779405,0.0011022646331174343,0.001717802947458026,0.004233918931516774,0.001717802947458026,0.0013080978984010775
2021-12-22,3.988976425019658e-05,0.0012307777127092783,0.009094285564522409,0.0012307777127092783,0.001482667513884152,0.001517638735863692,0.011213917757207016,0.001517638735863692,0.0018194851676084024
2021-12-23,0.0018819926599959328,0.001311079941287349,0.0041023488714309895,0.001311079941287349,0.0011337052585352904,0.0016876743890668672,0.004342400833164772,0.0016876743890668672,0.0013442081082600608
2021-12-24,5.494006658309314e-07,0.0012083305578702616,0.008245188563953034,0.0012083305578702616,0.0016186234606166145,0.0015131045269906193,0.008794942373579124,0.0015131045269906193,0.001985644545954897
2021-12-25,6.005827165881189e-05,0.0012944816771193282,0.0031490913040462146,0.0012944816771193282,0.0010673637958520576,0.0016877004197462823,0.0032371485662877307,0.0016877004197462823,0.001252296797987669
2021-12-26,5.6253073989522745e-05,0.001189054463378191,0.0009597935030119897,0.001189054463378191,0.0016877982423991842,0.001470371802203233,0.0006080386984014129,0.001470371802203233,0.0019751161538603874
2021-12-27,1.1113028749573172e-05,0.00109938679651186,0.003777975886342448,0.00109938679651186,0.0011259268525233687,0.001336678004254198,0.003979378239364753,0.001336678004254198,0.0013342896315237432
2021-12-28,0.003862799817473777,0.0010176014829519173,0.003706954083662689,0.0010176014829519173,0.0010747550461476967,0.0012172356441216114,0.00395683083963132,0.0012172356441216114,0.001274629971761922
2021-12-29,0.0005922414779392013,0.0009443210014589091,0.006977640855178251,0.0009443210014589091,0.0016078678568633039,0.0010884534005155219,0.008042643237481023,0.0010884534005155219,0.0020053344903383278
2021-12-30,0.00024547803638303155,0.0012478759497299827,0.006647150273636188,0.0012478759497299827,0.001202622401966544,0.0014448412717448646,0.007867045262522956,0.0014448412717448646,0.0014495488585105872
2021-12-31,0.0003477916445154516,0.0012046212497777969,0.00375155244336177,0.0012046212497777969,0.0011835290038510918,0.0014483993320861628,0.003926913248387832,0.0014483993320861628,0.001405983310827927
2022-01-01,0.0008628161990363844,0.001131955253639041,0.0042749080603765085,0.001131955253639041,0.001329957460639564,0.0013791069921977868,0.004289536920422688,0.0013791069921977868,0.00159803595898838
2022-01-02,5.168250316645842e-05,0.0010765450914551537,0.004598488842034211,0.0010765450914551537,0.001620265612132262,0.0013394898274864046,0.004187484944708306,0.0013394898274864046,0.0019407850632286883
2022-01-03,0.0003577634813327156,0.0010759718936920167,0.004917572634783983,0.0010759718936920167,0.001127068811847891,0.0013944526006597821,0.005421677532467326,0.0013944526006597821,0.0013407881592863728
2022-01-04,0.0001473537347734886,0.0009969271792957433,0.007366350854364942,0.0009969271792957433,0.0011194529573616667,0.0012645677442967415,0.009343962003506814,0.0012645677442967415,0.001348925792669444
2022-01-05,0.002710898393459867,0.0009549052117336995,0.006823921852593314,0.0009549052117336995,0.001119013334608878,0.0012392388741597543,0.008209140041055841,0.0012392388741597543,0.0013506031230899457
2022-01-06,8.855369534192877e-05,0.0008998849755069234,0.006649300566605491,0.0008998849755069234,0.0014647772890944582,0.0011666822779249318,0.008620680801215521,0.0011666822779249318,0.0018087975341225032
2022-01-07,0.001432470244878915,0.0010948873689941054,0.0041202659794242905,0.0010948873689941054,0.0011314017018563716,0.001428123264143981,0.004404772586964005,0.001428123264143981,0.001331533318517742
2022-01-08,1.786793760610854e-05,0.0010189164870439927,0.0027529962733508135,0.0010189164870439927,0.0021098565526398026,0.0013107474720600524,0.001971085807585224,0.0013107474720600524,0.0025346779920191317
2022-01-09,1.8044953515332598e-05,0.0010787448378613068,0.002502689616330234,0.0010787448378613068,0.0012638344859734888,0.0014404436489454928,0.002220376402150531,0.0014404436489454928,0.0014782619745897455
2022-01-10,4.656151618356773e-06,0.000996206686733362,0.002302665803857443,0.000996206686733362,0.0012070783966066276,0.0012846243850892164,0.002078297992272188,0.0012846243850892164,0.0014036554526461885
2022-01-11,0.00046800445580802435,0.0009214696115999398,0.004642383842033758,0.0009214696115999398,0.0010485386550228174,0.0011489777804500137,0.005237660181914592,0.0011489777804500137,0.001245662594053204
2022-01-12,0.0007836588432287072,0.0008532987022560892,0.006305071980114965,0.0008532987022560892,0.0013034454089210167,0.0010144784367842829,0.007496038080554538,0.0010144784367842829,0.001582240610377472
2022-01-13,0.0009844425796779032,0.0008370033380571011,0.005577449196178227,0.0008370033380571011,0.001380279601504215,0.0010287991425248389,0.0058642717666175835,0.0010287991425248389,0.0016525136178763323
2022-01-14,0.00014065164669731014,0.0008529603710151273,0.0063025720315954764,0.0008529603710151273,0.0013829825747671933,0.0010887446047990203,0.006968255764591547,0.0010887446047990203,0.0016487393600681797
2022-01-15,3.2441615754208532e-06,0.0008852484592587375,0.005249122488072276,0.0008852484592587375,0.0011456357272360707,0.0011724992386220705,0.005877341924685491,0.0011724992386220705,0.001358571412597562
2022-01-16,2.167409245896066e-06,0.0008327756740904744,0.0026790958098929485,0.0008327756740904744,0.001188128144191684,0.001104161684102243,0.0024876453097862905,0.001104161684102243,0.0013925199511829179
2022-01-17,0.00040915465684017617,0.000771797744515819,0.0029500520897681355,0.000771797744515819,0.0011203686664993941,0.0009749295625137897,0.0029065127078749323,0.0009749295625137897,0.0013213800616725232
2022-01-18,8.73858193702656e-06,0.000717833677644535,0.005304113313817169,0.000717833677644535,0.001120022428277466,0.000859354685521385,0.006349819980196421,0.000859354685521385,0.0013509676689127685
2022-01-19,0.00022529741150298987,0.0007066123407032783,0.004624281100573734,0.0007066123407032783,0.0009690848765150779,0.0008759177537300305,0.005453154493078028,0.0008759177537300305,0.0011362413117689198
2022-01-20,0.000666504224064391,0.0006587548649856789,0.004692208869418287,0.0006587548649856789,0.001194092621309405,0.0007820339734666474,0.005049425817688348,0.0007820339734666474,0.0014295233264310732
2022-01-21,0.012013186516994276,0.0006383484937830499,0.004716792831230839,0.0006383484937830499,0.0012304306786823439,0.0007710281477719171,0.005697170237741286,0.0007710281477719171,0.0014715215850482537
2022-01-22,0.001594419980769798,0.0006724880557463552,0.004969051969770621,0.0006724880557463552,0.002218350048801773,0.0008455403779983325,0.006247745286940706,0.0008455403779983325,0.0028533161983316127
2022-01-23,0.0012226612819948096,0.0017915622293298015,0.006045796441092669,0.0017915622293298015,0.0016768530813119082,0.001714146373360884,0.005894421721382876,0.001714146373360884,0.0020505431472877815
2022-01-24,0.00010718392791236868,0.0017966714138447067,0.004789576328165746,0.0017966714138447067,0.0015613562034172297,0.001843753961489517,0.004618167707569162,0.001843753961489517,0.0018763221633333563
2022-01-25,6.63000917270787e-05,0.001756984774285771,0.003099844111363791,0.001756984774285771,0.0012938923900040282,0.001913948666585768,0.002895710570873832,0.001913948666585768,0.001533506426463679
2022-01-26,7.6221516413153324e-06,0.0016151250281902442,0.004750803539260102,0.0016151250281902442,0.0010689663366170842,0.0017475009166302929,0.005431978317430932,0.0017475009166302929,0.0012691991986163466
2022-01-27,5.981224852095725e-05,0.0014847446944053087,0.0018397039707077913,0.0014847446944053087,0.0012989133144577867,0.0015835861908290198,0.001506937004350437,0.0015835861908290198,0.0015112732112087532
2022-01-28,0.0002974764318438914,0.001362832420450487,0.004073811417557612,0.001362832420450487,0.0011531101550752518,0.0013980853129571557,0.004298549001670374,0.0013980853129571557,0.001374337317682367
2022-01-29,8.688759824604161e-05,0.0012585854801026803,0.002986472811508204,0.0012585854801026803,0.0013993687302452764,0.0012732223318672182,0.0026918944221566597,0.0012732223318672182,0.0016647259602312419
2022-01-30,3.364517910231735e-05,0.0011869434646802385,0.004531764862114741,0.0011869434646802385,0.0011497008017073086,0.0012352320159789109,0.004913181807105104,0.0012352320159789109,0.0013731636747970118
2022-01-31,0.00021917049819627916,0.0011021897599602158,0.0036184645975727526,0.0011021897599602158,0.0011041401295828924,0.0011426217895632333,0.0037934539826062334,0.0011426217895632333,0.001297558071447867
2022-02-01,4.539146060592502e-05,0.001020505560166361,0.005243807439973617,0.001020505560166361,0.0012106514419114244,0.0010349713243620118,0.005748532836860243,0.0010349713243620118,0.0014572796600929303
2022-02-02,0.002238306115479739,0.0009639570707742999,0.0036624256759603467,0.0009639570707742999,0.0010467511644221465,0.0010013351051082998,0.003998848495260361,0.0010013351051082998,0.001232318352332619
2022-02-03,2.9606829730316037e-05,0.0008990669445033639,0.006643256089629525,0.0008990669445033639,0.0015192689244765266,0.0009191034763633858,0.006791307147571239,0.0009191034763633858,0.0018571836435248958
2022-02-04,0.012238307343507672,0.0010457554706058986,0.0036083215005208585,0.0010457554706058986,0.0011264570717416358,0.0011362769857206716,0.0037316987202001797,0.0011362769857206716,0.0013333804629107088
2022-02-05,2.0730916643119118e-06,0.0009766333799099138,0.0072163988322426036,0.0009766333799099138,0.0019991714937406275,0.0010437619400273683,0.007712415528790913,0.0010437619400273683,0.0025839197377572707
2022-02-06,0.0005367041675807208,0.0020594626584460023,0.003632431731975282,0.0020594626584460023,0.0010887503543786502,0.0019522750406769848,0.003820712966950483,0.0019522750406769848,0.0012965052370978217
2022-02-07,0.0010963769095305362,0.0018844509983933495,0.005139637053886227,0.0018844509983933495,0.0013679117003777023,0.001705144263045532,0.005331951232308004,0.001705144263045532,0.0016619262241111413
2022-02-08,4.0003208448025e-05,0.0017790230752813966,0.007397410436509534,0.0017790230752813966,0.0014083414619807336,0.0016771340541830294,0.008309173667171712,0.0016771340541830294,0.0017252690860381846
2022-02-09,2.4821456740342702e-05,0.0017327366954488941,0.004650951602526844,0.0017327366954488941,0.0010137957702930213,0.0017440499083792463,0.005482618261214485,0.0017440499083792463,0.0012070171950877685
2022-02-10,0.00030987947262264495,0.0015929993462413983,0.0021772703986386597,0.0015929993462413983,0.001297107848573053,0.0015681244056474784,0.001864262413419819,0.0015681244056474784,0.0015346974378932265
2022-02-11,0.0007247470280784231,0.0014661087870512593,0.004531154175486775,0.0014661087870512593,0.0013056789002779841,0.0014025660715201197,0.004653373974947706,0.0014025660715201197,0.0015751593615750629
2022-02-12,1.4915985051908728e-05,0.0013780360318224635,0.004878642785661796,0.0013780360318224635,0.0013486977614926168,0.001354455165445275,0.005109188177614086,0.001354455165445275,0.0016216155941961624
2022-02-13,1.2367223924572028e-06,0.0013369618961460298,0.0027307712449505,0.0013369618961460298,0.001113570261908243,0.0013888955961116013,0.0026931092770517058,0.0013888955961116013,0.0013073533299998788
2022-02-14,8.437833953009539e-05,0.0012334916230650579,0.003050611421001623,0.0012334916230650579,0.0011690671068547277,0.0012399263905032393,0.002932877643960534,0.0012399263905032393,0.001380199681724955
2022-02-15,0.0020821520658709093,0.00113825216908596,0.004606706251371982,0.00113825216908596,0.0011006261362939591,0.0010900893320391967,0.005167151090179679,0.0010900893320391967,0.0013106459816547519
2022-02-16,0.00019196920091974463,0.0010611128461583805,0.007840622347560243,0.0010611128461583805,0.0015333346212327485,0.0010141328273463699,0.007493484353029479,0.0010141328273463699,0.001912133578894635
2022-02-17,0.006574344354842139,0.001176079917084994,0.0035082706950317196,0.001176079917084994,0.0012604296633515499,0.00121658749342878,0.0034568579933891837,0.00121658749342878,0.0014991130455386974
2022-02-18,0.00015842064741601624,0.0011079167187254704,0.00818645878760567,0.0011079167187254704,0.001814013053328713,0.001168375098030001,0.008633189143937275,0.001168375098030001,0.002278323133448608
2022-02-19,5.176253792208329e-06,0.001635925883505429,0.0040548987087274625,0.001635925883505429,0.001230178143527313,0.001723630417056206,0.004165367443967791,0.001723630417056206,0.0014698370151815091
2022-02-20,0.0018536832319276792,0.0015177599230686207,0.002131321428002405,0.0015177599230686207,0.0012681586038227623,0.0016040762771181677,0.0018251434600380229,0.0016040762771181677,0.0014995778619540108
2022-02-21,0.0012905201930530857,0.0013984661105485242,0.007461046975959,0.0013984661105485242,0.001669959986334778,0.0014137936547663364,0.0076641445387274935,0.0014137936547663364,0.0020530420578131737
2022-02-22,0.0010326282973454992,0.0014611547755212476,0.01079655460554692,0.0014611547755212476,0.001378699062633925,0.001585003751863945,0.011711681639538247,0.001585003751863945,0.0016977087571747233
2022-02-23,0.0006855827216738781,0.0014655542955286632,0.009540338062286241,0.0014655542955286632,0.0013032272319945643,0.001682016705814142,0.011790000886387613,0.001682016705814142,0.0015886898907146302
2022-02-24,0.000750736981521419,0.0014452510297340642,0.006549050576149891,0.0014452510297340642,0.0013061261050053045,0.0017374774642730333,0.007376941114945103,0.0017374774642730333,0.001574990450430274
2022-02-25,0.0005170371354751445,0.001394499776783404,0.006125546955794582,0.001394499776783404,0.001364818262943098,0.001733258541354509,0.006637950062683546,0.001733258541354509,0.0016476811244404692
2022-02-26,7.757741930413169e-06,0.0013545087431328091,0.007374273870972887,0.0013545087431328091,0.0011981885763089764,0.0017407775333335479,0.008894642357961663,0.0017407775333335479,0.0014382182841964838
2022-02-27,0.0013201971928004997,0.0012965171890227882,0.001821890442171135,0.0012965171890227882,0.0012643144663761793,0.0017078767111018472,0.0015190214655385788,0.0017078767111018472,0.0014658257439950707
2022-02-28,0.01843193356112254,0.0011968597446518248,0.007492278469446172,0.0011968597446518248,0.0015030068644514758,0.0015058113589768044,0.008100147554446454,0.0015058113589768044,0.0018299885082886575
2022-03-01,0.0007040202718704298,0.0012348023071360936,0.00912402351851759,0.0012348023071360936,0.0022127139651219427,0.0016355816642204736,0.012085404671307434,0.0016355816642204736,0.002887061323175103
2022-03-02,9.513497454860855e-05,0.0028548330139174277,0.010303196697936655,0.0028548330139174277,0.0012776529311383366,0.0029927947749715115,0.01298764579927045,0.0029927947749715115,0.0015648039164475787
2022-03-03,0.0011624334745798663,0.0026677331169388404,0.0008785604370516893,0.0026677331169388404,0.0019725835333630377,0.0028753533955968506,0.00048742208604804754,0.0028753533955968506,0.0023571224197385643
2022-03-04,0.006607296023716304,0.0024505271607457558,0.0037139941213667213,0.0024505271607457558,0.0017221459695242372,0.002586274120209392,0.003211307417431902,0.002586274120209392,0.0020836690486149504
2022-03-05,4.484855303510615e-05,0.002359603579624718,0.01743524322108462,0.002359603579624718,0.001747059739120587,0.002606301176441781,0.01925810560343727,0.002606301176441781,0.0022244154808932705
2022-03-06,0.0006351880360650995,0.0027708804250753945,0.00321390879965433,0.0027708804250753945,0.0011670490614460482,0.0032077681025127476,0.003212904696966503,0.0032077681025127476,0.0013799688495789901
2022-03-07,8.76155019675511e-05,0.0025370767710289743,0.005776016231504133,0.0025370767710289743,0.0012777962125159734,0.002840794909461861,0.006455747348971443,0.002840794909461861,0.0015321103496125617
2022-03-08,0.00030922301812386516,0.0023797726319186507,0.0025501777546243394,0.0023797726319186507,0.0014490561767894878,0.0027273891297499896,0.0021252392988808538,0.0027273891297499896,0.0017381106742214724
2022-03-09,0.006473945649284134,0.002187967393024375,0.008259773166015996,0.002187967393024375,0.0011073324020057685,0.0024550573794430166,0.010685469103440336,0.0024550573794430166,0.0013286372017531822
2022-03-10,0.00391210929562603,0.0020356350292191896,0.015041421427848926,0.0020356350292191896,0.001889809824027662,0.0023063412934043047,0.017041685200244683,0.0023063412934043047,0.0024010674645484203
2022-03-11,0.00026979646848033855,0.002469176410856397,0.010872999036546899,0.002469176410856397,0.0021221372691332787,0.002896060116125168,0.01067153138408759,0.002896060116125168,0.002667243638931353
2022-03-12,7.877603087367971e-06,0.0026222946695972846,0.0050475470355645265,0.0026222946695972846,0.0012240123069293177,0.0032369257612100276,0.005492734382615287,0.0032369257612100276,0.0014517297320744298
2022-03-13,0.0007548904601983288,0.0024240032422588333,0.0031288681036434024,0.0024240032422588333,0.0011086095700360656,0.002980139827841154,0.003178409274097293,0.002980139827841154,0.0012987837242102026
2022-03-14,0.0021987939603145636,0.002220728968545953,0.009555894493139068,0.002220728968545953,0.0012487198329771258,0.0026034492305109817,0.01208316863518668,0.0026034492305109817,0.0015116703855354594
