timestamp,price,ret,n_nodes,n_edges,total_volume,avg_degree,avg_clustering
2021-06-24,34662.4375,0.0274756998576446,1339.0,991.0,3314.9751602836395,1.4802091112770723,0.0
2021-06-25,31637.779296875,-0.0913046539742641,1314.0,981.0,1130.617751956027,1.4931506849315068,0.0
2021-06-26,32186.27734375,0.0171882384009229,1337.0,998.0,2033.400000098392,1.492894540014959,0.0
2021-06-27,34649.64453125,0.0737472744793095,1307.0,985.0,1238.9294933179376,1.5072685539403214,0.0
2021-06-28,34434.3359375,-0.0062332624557548,1307.0,1000.0,1298.3752513010957,1.530221882172915,0.0
2021-06-29,35867.77734375,0.0407851211241396,1315.0,996.0,1714.708038382064,1.514828897338403,0.0
2021-06-30,35040.8359375,-0.0233252029658519,1333.0,996.0,3604.2978893581926,1.4943735933983495,0.0
2021-07-01,33572.1171875,-0.0428182456008752,1355.0,989.0,836.1090923048824,1.4597785977859778,0.0
2021-07-02,33897.046875,0.0096320209134397,1338.0,992.0,6186.371383224569,1.4828101644245142,0.0
2021-07-03,34668.546875,0.0225049480213446,1341.0,994.0,4973.090713967684,1.482475764354959,0.0
2021-07-04,35287.78125,0.0177039180109179,1323.0,993.0,4169.611334237186,1.5011337868480723,0.0
2021-07-05,33746.00390625,-0.0446747562616671,1330.0,985.0,2955.287615823954,1.481203007518797,0.0
2021-07-06,34235.1953125,0.0143922100794622,1360.0,994.0,2701.949828273803,1.4617647058823529,0.0
2021-07-07,33855.328125,-0.0111578266503009,1304.0,986.0,2777.8611714165218,1.512269938650307,0.0
2021-07-08,32877.37109375,-0.0293117785379646,1331.0,985.0,1249.9467162913447,1.480090157776108,0.0
2021-07-09,33798.01171875,0.0276173634478738,1299.0,991.0,6613.5388030421855,1.5257890685142417,0.0
2021-07-10,33520.51953125,-0.0082442012335945,1304.0,982.0,807.995820751696,1.5061349693251531,0.0
2021-07-11,34240.1875,0.0212422526738755,1304.0,996.0,967.0935101372744,1.5276073619631902,0.0
