timestamp,realized_var,garch_var,garchx_var,price,ret,n_nodes,n_edges,total_volume,avg_degree,avg_clustering,residual,anomaly_flag,anomaly
2024-04-01,0.000573739439725,0.0014691329324537,0.0010835422264946,69702.1484375,-0.0231370023332591,1432.0,986.0,9934.093145741932,1.3770949720670391,0.0,-0.0005098027867696,1,0
2024-04-02,0.0005353208769692,0.0014056437012403,0.0009068277831987,65446.97265625,-0.0629909043698848,1457.0,985.0,1697.4749392438605,1.3520933424845574,0.0,-0.00037150690622950004,1,0
2024-04-03,0.0039678540333359,0.0013444272161126,0.0013930315800008,65980.8125,0.0081237430733196,1469.0,984.0,3198.9754465586184,1.3396868618107556,0.0,0.0025748224533350995,1,0
2024-04-04,6.599520152130818e-05,0.0015987778868839,0.0009969454609907,68508.84375,0.0375988627118619,1456.0,977.0,2007.218012498035,1.342032967032967,0.0,-0.0009309502594693918,1,0
2024-04-05,0.0014136744772254,0.0014786258299474,0.0011165876721168,67837.640625,-0.0098456304182885,1478.0,985.0,13876.451684146949,1.3328822733423544,0.0,0.0002970868051086,1,0
2024-04-06,9.69364383335278e-05,0.0014898119599246,0.0009267247016612,68896.109375,0.0154824963625639,1468.0,983.0,602.3619174640065,1.3392370572207084,0.0,-0.0008297882633276722,1,0
2024-04-07,0.0002397076936168,0.001382187463103,0.001497626613521,69362.5546875,0.0067474553636266,1464.0,984.0,378.8055079772855,1.3442622950819672,0.0,-0.0012579189199042,1,0
2024-04-08,4.552815388413337e-05,0.0012967888721551,0.000807183985748,71631.359375,0.0321857940970211,1413.0,977.0,477.70869355510274,1.3828733191790517,0.0,-0.0007616558318638666,1,0
2024-04-09,0.0010359253416558,0.0012013805499462,0.0007489145708765,69139.015625,-0.0354137612037881,1473.0,985.0,1119.1465271082984,1.337406653088934,0.0,0.00028701077077930006,1,0
2024-04-10,0.0012541344825989,0.0012041219623322,0.0006986086108464,70587.8828125,0.0207393012425356,1425.0,981.0,1055.621930567472,1.376842105263158,0.0,0.0005555258717524999,1,0
2024-04-11,0.0004301186160286,0.0012261180436008,0.0009336234256946,70060.609375,-0.0074977825845117,1466.0,983.0,849.2915279756037,1.3410641200545703,0.0,-0.0005035048096659999,1,0
2024-04-12,5.621674368460695e-05,0.0011718310309718,0.0008566009138448,67195.8671875,-0.0417489701814357,1476.0,983.0,908.0751232620726,1.3319783197831978,0.0,-0.000800384170160193,1,0
2024-04-13,0.0017429765112104,0.0010886517937437,0.0008608535299404,63821.47265625,-0.0515220497152348,1432.0,980.0,5354.739063636454,1.3687150837988826,0.0,0.00088212298127,1,0
2024-04-14,0.0026545216068591,0.0011652565828846,0.0008781304075805,65738.7265625,0.0295985014949593,1460.0,969.0,1638.2996503153668,1.3273972602739723,0.0,0.0017763911992785997,1,0
2024-04-15,0.0008760712907471,0.0013156769826469,0.0011450928531815,63426.2109375,-0.0358109994965083,1473.0,974.0,1037.2614843713184,1.322471147318398,0.0,-0.0002690215624344,1,0
2024-04-16,0.0012824276849389,0.0012932900422017,0.0008101772926012,63811.86328125,0.0060619201772293,1475.0,972.0,1361.805140415219,1.3179661016949151,0.0,0.0004722503923376999,1,0
2024-04-17,3.674687623509971e-05,0.0013091286957832,0.0008024032463836,61276.69140625,-0.0405395853499452,1507.0,982.0,5420.56537921248,1.303251493032515,0.0,-0.0007656563701485003,1,0
2024-04-18,0.0016434579803454,0.0012127794767889,0.0008255972535804,63512.75390625,0.0358412020861464,1439.0,989.0,1134.8269863013886,1.3745656706045866,0.0,0.000817860726765,1,0
2024-04-19,0.0012845917669799,0.0012680518559634,0.0012468232792053,63843.5703125,0.0051951428769125,1442.0,986.0,1204.1104953497804,1.3675450762829404,0.0,3.77684877746001e-05,1,0
2024-04-20,2.6989509511534687e-05,0.0012862923341421,0.0009704315646511,64994.44140625,0.0178658718865047,1447.0,986.0,1649.5825206785596,1.3628196268140982,0.0,-0.0009434420551395653,1,0
2024-04-21,0.0003191893782649,0.0011911415423859,0.0009440511900208,64926.64453125,-0.001043662476567,1446.0,977.0,338.93507967169467,1.351313969571231,0.0,-0.0006248618117559,1,0
2024-04-22,1.0892313649939637e-06,0.0011302952337197,0.0010025126304897,66837.6796875,0.0290089017592762,1418.0,969.0,380.538679230552,1.3667136812411849,0.0,-0.0010014233991247061,1,0
2024-04-23,0.0008415163812793,0.0010465603633329,0.0006656720981972,66407.2734375,-0.0064603984899154,1448.0,979.0,695.9226974965635,1.3522099447513811,0.0,0.00017584428308209995,1,0
2024-04-24,4.173674864850118e-05,0.0010452557793545,0.0006048640589195,64276.8984375,-0.0326063013162709,1490.0,981.0,5675.445099451669,1.316778523489933,0.0,-0.0005631273102709989,1,0
2024-04-25,0.0010631708855274,0.0009725456164617,0.0007820098726877,64481.70703125,0.0031812827691908,1463.0,975.0,1055.6364967596242,1.3328776486671223,0.0,0.00028116101283970016,1,0
2024-04-26,1.0120560057550286e-05,0.0009978323547749,0.0012199434687364,63755.3203125,-0.0113289352190157,1472.0,981.0,1261.40998282725,1.3328804347826086,0.0,-0.0012098229086788498,1,0
2024-04-27,0.0001283447731966,0.0009265194016844,0.0008104998727044,63419.140625,-0.0052869179563561,1480.0,978.0,1350.3589538192896,1.3216216216216217,0.0,-0.0006821550995077999,1,0
2024-04-28,2.795150147724056e-05,0.0008719060364989,0.0009094356772763,63113.23046875,-0.004835296290155,1437.0,976.0,766.2386216416335,1.3583855254001391,0.0,-0.0008814841757990594,1,0
2024-04-29,2.3380090213586702e-05,0.0008128051009308,0.0008931954289444,63841.12109375,0.0114670917875567,1419.0,976.0,1087.5321493923052,1.3756166314305849,0.0,-0.0008698153387308133,1,0
2024-04-30,0.0001314941940642,0.0007581834419727,0.0007605527961454,60636.85546875,-0.0514946297165419,1465.0,988.0,1265.2714014222256,1.3488054607508533,0.0,-0.0006290586020812,1,0
2024-05-01,0.0026516968896437,0.0007182796307398,0.0008057288020455,58254.01171875,-0.0400899234806573,1498.0,981.0,1532.009531832093,1.3097463284379172,0.0,0.0018459680875982,1,0
2024-05-02,0.0016072019646849,0.0009110746865411,0.0009899388351531,59123.43359375,0.014814392549697,1489.0,972.0,1188.227564277921,1.305574210879785,0.0,0.0006172631295318001,1,0
2024-05-03,0.0002194662266165,0.0009904796512045,0.0009671647321197,62889.8359375,0.0617572064982478,1514.0,984.0,11992.264135864109,1.2998678996036988,0.0,-0.0007476985055032,1,0
2024-05-04,0.0038139525544672,0.0009386190926529,0.000819743813727,63891.47265625,0.0158013443890485,1475.0,978.0,1163.2141055721156,1.3261016949152542,0.0,0.0029942087407402,1,0
2024-05-05,0.0002496824845013,0.0012132182208532,0.0014932251463762,64031.1328125,0.0021835110569643,1497.0,977.0,301.742877157535,1.3052772211088843,0.0,-0.0012435426618749,1,0
2024-05-06,4.767720535885354e-06,0.0011440693311009,0.0008677181513662,63161.94921875,-0.0136673647637231,1503.0,976.0,769.6561344812242,1.298735861610113,0.0,-0.0008629504308303147,1,0
2024-05-07,0.0001867968595846,0.0010593635857961,0.0006850382695537,62334.81640625,-0.0131819299956479,1484.0,972.0,1449.4299627834416,1.3099730458221024,0.0,-0.0004982414099691,1,0
2024-05-08,0.0001737632784101,0.0009986606612173,0.0008097764068575,61187.94140625,-0.0185699862584929,1499.0,972.0,1062.37397920276,1.296864576384256,0.0,-0.0006360131284474,1,0
2024-05-09,0.0003448443896406,0.0009422240926542,0.0008478964808189,63049.9609375,0.0299773086041792,1472.0,985.0,1189.7380094500618,1.3383152173913044,0.0,-0.0005030520911783,1,0
2024-05-10,0.0008986390311501,0.0009059821351591,0.0008153524777934,60792.77734375,-0.0364564546354895,1476.0,973.0,2963.8797411123387,1.3170731707317074,0.0,8.32865533567e-05,1,0
2024-05-11,0.0013290730845895,0.0009223371115549,0.0009490002626874,60793.7109375,1.535686675779857e-05,1471.0,974.0,849.6363611446004,1.3242692046227056,0.0,0.00038007282190209994,1,0
2024-05-12,2.358333566167788e-10,0.0009755614154176,0.0009115415236324,61448.39453125,0.0107113641527938,1461.0,977.0,664.4452059588481,1.3374401095140316,0.0,-0.0009115412877990434,1,0
2024-05-13,0.0001147333220137,0.0009057850488909,0.0007778368454937,62901.44921875,0.0233714942378764,1418.0,966.0,498.90476725652377,1.3624823695345558,0.0,-0.00066310352348,1,0
2024-05-14,0.000546226742911,0.0008523411791288,0.0007653764930249,61552.7890625,-0.0216740381115805,1467.0,979.0,532.029132833105,1.334696659850034,0.0,-0.0002191497501139,1,0
2024-05-15,0.0004697639280622,0.0008419886085969,0.0006148788615366,66267.4921875,0.0738042976614998,1475.0,979.0,878.7557208167889,1.327457627118644,0.0,-0.0001451149334744,1,0
2024-05-16,0.0054470743533072,0.0008258064648654,0.0007574066552979,65231.58203125,-0.0157557243971524,1494.0,977.0,2728.7321341186644,1.307898259705489,0.0,0.0046896676980093,-1,1
2024-05-17,0.000248242851279,0.0012542725409336,0.0008386184151924,67051.875,0.0275228349050475,1469.0,975.0,5468.745625835441,1.327433628318584,0.0,-0.0005903755639133999,1,0
2024-05-18,0.0007575064412105,0.0011815596747183,0.0010264084760181,66940.8046875,-0.0016578568052914,1491.0,979.0,1315.4937413959624,1.313212608987257,0.0,-0.00026890203480760006,1,0
2024-05-19,2.748489186851007e-06,0.0011611916601175,0.0011092283757063,66278.3671875,-0.0099451595532187,1442.0,971.0,1345.7474412277168,1.346740638002774,0.0,-0.0011064798865194488,1,0
2024-05-20,9.890619853897716e-05,0.0010751418051745,0.0009168783474889,71448.1953125,0.0751090888252985,1441.0,969.0,783.0719518357143,1.3448993754337266,0.0,-0.0008179721489499229,1,0
2024-05-21,0.0056413752241665,0.0010055615424705,0.0007999259012581,70136.53125,-0.0185288571822948,1461.0,972.0,1484.6517387898098,1.3305954825462012,0.0,0.0048414493229084,-1,1
2024-05-22,0.0003433185484818,0.0014345977928173,0.0007083376789737,69122.3359375,-0.0145658695101857,1524.0,976.0,2642.9477651606794,1.279527559055118,0.0,-0.0003650191304919,1,0
2024-05-23,0.0002121645545877,0.0013544301109361,0.0008396116644864,67929.5625,-0.0174065965877581,1481.0,975.0,2543.415978894648,1.3166779203241052,0.0,-0.0006274471098987,1,0
2024-05-24,0.0003029896047689,0.0012698922621255,0.0009896263738469,68526.1015625,0.0087433946680484,1467.0,978.0,2272.797443405446,1.3333333333333333,0.0,-0.0006866367690780001,1,0
2024-05-25,7.644695032125719e-05,0.0012012874419817,0.0009791904090376,69265.9453125,0.0107386583854296,1488.0,983.0,25668.310779218227,1.321236559139785,0.0,-0.0009027434587163428,1,0
2024-05-26,0.0001153187839189,0.001118881800883,0.0009822127533098,68518.09375,-0.0108555230580389,1438.0,978.0,1637.9431348724925,1.360222531293463,0.0,-0.0008668939693909001,1,0
2024-05-27,0.0001178423808636,0.0010473796412949,0.0016530186356393,69394.5546875,0.0127105489937591,1486.0,982.0,411.80074989796617,1.3216689098250336,0.0,-0.0015351762547757,1,0
2024-05-28,0.0001615580557227,0.000982452723639,0.0009079039494895,68296.21875,-0.0159539990459567,1450.0,972.0,1220.2208929092408,1.340689655172414,0.0,-0.0007463458937668,1,0
2024-05-29,0.0002545300855583,0.0009270354356101,0.0007681914828187,67578.09375,-0.0105705290938473,1450.0,973.0,1424.0791971404,1.3420689655172413,0.0,-0.0005136613972604,1,0
2024-05-30,0.0001117360853238,0.0008846023435046,0.0008031293277557,68364.9921875,0.0115770099062721,1471.0,971.0,1086.1382924002544,1.3201903467029232,0.0,-0.0006913932424319001,1,0
2024-05-31,0.0001340271583699,0.000833252031561,0.0008362085123103,67491.4140625,-0.0128604927708071,1470.0,959.0,556.4486610526355,1.3047619047619048,0.0,-0.0007021813539404001,1,0
2024-06-01,0.0001653922743079,0.0007882608353672,0.0007903032464626,67706.9375,0.0031882581048563,1456.0,971.0,907.8816624067056,1.3337912087912087,0.0,-0.0006249109721547001,1,0
2024-06-02,1.0164989743181888e-05,0.000749913400754,0.0006054690749777,67751.6015625,0.0006594499605228,1434.0,974.0,877.2339384663824,1.3584379358437937,0.0,-0.0005953040852345182,1,0
2024-06-03,4.348742504335224e-07,0.0007008304799102,0.000754452817509,68804.78125,0.015425138658129,1423.0,953.0,1070.6501652983234,1.3394237526352777,0.0,-0.0007540179432585665,1,0
2024-06-04,0.0002379349026225,0.0006548302212971,0.0007668535789277,70567.765625,0.0253002252489249,1458.0,967.0,3309.538848208812,1.326474622770919,0.0,-0.0005289186763052,1,0
2024-06-05,0.0006401013976463,0.0006345780381363,0.0006037850969051,71082.8203125,0.0072722178166024,1446.0,966.0,1129.4614191917842,1.3360995850622406,0.0,3.631630074120006e-05,1,0
2024-06-06,5.288515197210938e-05,0.0006527281233474,0.0009094440123148,70757.1640625,-0.0045918902720174,1438.0,965.0,938.0993030759566,1.3421418636995828,0.0,-0.0008565588603426906,1,0
2024-06-07,2.1085456270248037e-05,0.0006158147253549,0.0007302023804545,69342.5859375,-0.0201945570798915,1460.0,971.0,1143.730750041918,1.33013698630137,0.0,-0.000709116924184252,1,0
2024-06-08,0.0004078201356529,0.0005789507271886,0.0006919344368866,69305.7734375,-0.0005310196389043,1490.0,968.0,1531.9344521547846,1.2993288590604026,0.0,-0.0002841143012337,1,0
2024-06-09,2.819818569020532e-07,0.0005810502955472,0.000786628731412,69647.9921875,0.004925659126588,1463.0,962.0,598.2893071865207,1.315105946684894,0.0,-0.0007863467495550979,1,0
2024-06-10,2.4262117831339665e-05,0.0005452124962881,0.0008243688136425,69512.28125,-0.0019504270460224,1458.0,970.0,535.2360130459808,1.3305898491083676,0.0,-0.0008001066958111603,1,0
2024-06-11,3.8041656618556657e-06,0.0005145245634907,0.0006248921990133,67332.03125,-0.0318673749178799,1452.0,953.0,1930.2134644729176,1.31267217630854,0.0,-0.0006210880333514443,1,0
2024-06-12,0.0010155295841567,0.0004843053770866,0.0006710160085666,68241.1875,0.0134122341743001,1477.0,976.0,1724.3642320647004,1.3215978334461749,0.0,0.00034451357559010006,1,0
2024-06-13,0.0001798880255462,0.0005508393945587,0.0006845220262753,66756.3984375,-0.0219981554211603,1466.0,980.0,1900.154126817309,1.3369713506139154,0.0,-0.0005046340007291,1,0
2024-06-14,0.0004839188419335,0.0005344409693802,0.0009118003181008,66011.09375,-0.0112273344053885,1481.0,981.0,934.7438049584148,1.324780553679946,0.0,-0.0004278814761673,1,0
2024-06-15,0.0001260530378504,0.0005473354585277,0.0009663854160553,66191.0,0.0027216870164856,1486.0,971.0,1434.111527536062,1.306864064602961,0.0,-0.0008403323782049,1,0
2024-06-16,7.407580215706287e-06,0.0005263045794771,0.0008690604571145,66639.046875,0.0067461931212005,1469.0,958.0,1728.1871158646486,1.302927161334241,0.0,-0.0008616528768987937,1,0
2024-06-17,4.551112162853295e-05,0.0004959388279516,0.0008344931240096,66490.296875,-0.0022346697987334,1463.0,951.0,321.2200159800934,1.3000683526999317,0.0,-0.000788982002381067,1,0
2024-06-18,4.993749109371174e-06,0.0004716075803787,0.0006760478225324,65140.74609375,-0.0205057718831529,1500.0,972.0,4165.066557408993,1.296,0.0,-0.0006710540734230288,1,0
