timestamp,realized_var,garch_var,garchx_var
2017-04-23,0.000403669833600419,0.000686815847402886,0.00107204245833684
2017-04-24,0.00122162020972597,0.000679974132214999,0.0010389781526981
2017-04-25,0.000148738210757265,0.000744238667227442,0.00108311384440702
2017-04-26,0.000149916677910113,0.000710413691726423,0.00103245107387151
2017-04-27,0.000795640860439491,0.000679639938114214,0.000985670933472768
2017-04-28,9.00698225736228e-07,0.000707212992550942,0.000999001368639308
2017-04-29,1.62039653652887e-05,0.00066387275066499,0.000947059063321712
2017-04-30,0.000382339734431175,0.000625631086795065,0.000895357988177708
2017-05-01,0.00283477051804612,0.000622286143076084,0.000879633980347216
2017-05-02,0.000471909480566087,0.000830639349446335,0.00111682549326268
2017-05-03,0.000641610904107563,0.000817138263509285,0.00110056324114214
2017-05-04,0.000987958955929781,0.000819443253013191,0.00110005880034187
2017-05-05,0.000132170642842862,0.000851403421300106,0.00113611702618442
2017-05-06,0.000222016981949871,0.00080680520131779,0.00108133272401104
2017-05-07,0.00012724160495887,0.000773841082022987,0.00104269829209765
2017-05-08,0.00582547799872736,0.000735581623066216,0.000998870636891406
2017-05-09,0.000338703495580953,0.00119186257254846,0.00154562694102991
2017-05-10,0.000321736978608693,0.0011353790553186,0.00148203397228067
2017-05-11,0.00114253155109341,0.00108235850078937,0.00141944836197682
2017-05-12,0.00484777571773044,0.00110471630120347,0.00144272288095205
2017-05-13,0.00209071892247386,0.00144452695153187,0.00184761329507835
2017-05-14,4.9005776849198e-06,0.00151703905624496,0.00193180522779396
2017-05-15,0.00157942933572532,0.00140342446430261,0.00178949408718996
2017-05-16,5.25374921131973e-06,0.00143544621684205,0.00182364959741073
2017-05-17,0.0034316788901096,0.00132897719844683,0.00169516623118312
2017-05-18,0.000707104446190899,0.00152716010969138,0.00193960082166416
2017-05-19,0.00261334658342563,0.00147319489003753,0.00187252874000889
2017-05-20,0.00227110752755759,0.00158825904919342,0.00201100972082034
2017-05-21,0.000445273083106286,0.00166378731088058,0.00210026030050391
2017-05-22,0.00393817376240227,0.00157533720502797,0.00199234219714952
2017-05-23,0.00428441637896232,0.0017956981072571,0.00225172002479583
2017-05-24,0.00267708108733977,0.00202668999965454,0.00252917920527864
2017-05-25,0.00341251035321942,0.00209898189509584,0.00261990635927061
2017-05-26,0.00207163987714915,0.0022283658105453,0.00278085848473973
2017-05-27,0.00595381836448054,0.00223088025532916,0.00278836478125439
2017-05-28,0.00310986645187287,0.00256783018570772,0.00318646172397901
2017-05-29,0.0020483396936618,0.00263024042885394,0.00326128365788872
2017-05-30,0.00130868664564767,0.00259570171487627,0.00320841087078588
2017-05-31,0.00247388294350632,0.00250041469344268,0.00309010585418095
2017-06-01,0.00267948894246823,0.00251388018548661,0.00325153165434757
2017-06-02,0.00108593892987421,0.00254389526600505,0.00328848261845227
2017-06-03,0.000114741942457128,0.00243392443287444,0.00315539779821008
2017-06-04,1.98349358791186e-06,0.00224982344734506,0.00292798770629982
2017-06-05,0.0045361580066886,0.00207205649793798,0.00271196591821421
2017-06-06,0.00404308087705726,0.00230064998701872,0.00298842115403792
2017-06-07,0.00219467799080354,0.00246680482801081,0.00318718509594334
2017-06-08,0.000703953243577139,0.00245913294088281,0.00318304774744096
2017-06-09,4.17634858911587e-05,0.00232362537991324,0.00301850667519796
2017-06-10,0.00184397472346705,0.00214285183843163,0.00279949620897365
2017-06-11,1.24045033094923e-05,0.00213319796699749,0.00278853460626864
2017-06-12,0.0113132187846786,0.00196649941380555,0.00258934290899256
2017-06-13,0.000455768159589152,0.00278849956637896,0.00356869353102502
2017-06-14,0.0065125159344169,0.00260287603748203,0.00335175636010526
2017-06-15,0.000282713915115062,0.00295554817957425,0.00378045498176883
2017-06-16,0.000469410945840468,0.00274043976867798,0.00352725718414086
2017-06-17,0.0028184071857883,0.0025601832384311,0.00330403691661076
2017-06-18,0.00171010736603773,0.00259813570518997,0.00335442975260207
2017-06-19,0.000258595345509493,0.00253724003290488,0.00327798766443992
2017-06-20,0.00247867617640877,0.00235653020101597,0.0030562929179037
2017-06-21,0.000146002876250318,0.00238295602290036,0.00308394293073301
2017-06-22,3.65642502027787e-05,0.00220599440942508,0.00287439992027589
2017-06-23,0.000210099691715608,0.00203503043649719,0.00266138525874827
2017-06-24,0.00258964830384205,0.00189393425668953,0.00249205321775976
2017-06-25,5.51997252932922e-05,0.00197026588001798,0.00258376131779895
2017-06-26,0.001918148435287,0.00182146454024788,0.00240461318270423
2017-06-27,0.000865555112070189,0.00184623054471204,0.0024256741143996
2017-06-28,7.59395380558133e-05,0.00177810036475848,0.00233703584584764
2017-06-29,0.000192422312788773,0.00164784423846074,0.00218058326216924
2017-06-30,0.000542848416819631,0.00153898796348208,0.00204700788593354
2017-07-01,0.000354768275531319,0.00146983198738042,0.00196695943505172
2017-07-02,0.000847591369440608,0.00139049357087413,0.00186911403173879
2017-07-03,0.000516043256425417,0.00136055643427304,0.00183118819129097
2017-07-04,0.00021170283593757,0.00130464951774922,0.00176313444772958
2017-07-05,1.81061286264401e-08,0.00122738284040801,0.00167017532094992
2017-07-06,6.35964808917407e-06,0.00113860621681689,0.00156275464557456
2017-07-07,0.00123000227267895,0.00105811782776641,0.00146201157947827
2017-07-08,0.00042849905900166,0.00109012970755635,0.0014776764025834
2017-07-09,0.000432122610623046,0.0010502582186051,0.00141033347507991
2017-07-10,0.0035605176466724,0.00101417599801261,0.00135577729107944
2017-07-11,0.000217961236131422,0.00125091673985847,0.00162771880675926
2017-07-12,0.000664570681842945,0.00117887520634105,0.00153912052136924
2017-07-13,0.000296320860864596,0.00115161489662047,0.00150333184400876
2017-07-14,0.00294556817064625,0.00109498758910538,0.00143101855071287
2017-07-15,0.0123035240194813,0.00127167094687159,0.00164254797255483
2017-07-16,0.00123554388768515,0.00223962923953426,0.00280581863098457
2017-07-17,0.0206961544163394,0.00216908764488739,0.00272722840741642
2017-07-18,0.00158371944454318,0.00378225708109376,0.00466965166625175
2017-07-19,0.000391825624906599,0.00360720763929366,0.00447516324569743
2017-07-20,0.0460513656226875,0.00334467839568101,0.00417720221593718
2017-07-21,0.00298622037412133,0.00704102378511574,0.00862009145140772
2017-07-22,0.0027027579788062,0.00670270010022382,0.00824141986756602
2017-07-23,0.00082823923977227,0.00636944394991168,0.00786464430141766
2017-07-24,7.95410828842618e-05,0.00590365987925247,0.00732114589873477
2017-07-25,0.00448130431814144,0.00541395361678796,0.00674841505295789
2017-07-26,0.000339379302749692,0.00534639556766959,0.00667875233593043
2017-07-27,0.00299680255491397,0.00492768313697151,0.00618163115659193
2017-07-28,0.00250872596673474,0.00477456102013205,0.00600260084948886
2017-07-29,0.000889932281882754,0.00459271800953981,0.00579132419437345
2017-07-30,0.000125619593439825,0.00428718764144958,0.00542914990842235
2017-07-31,0.00176085687980037,0.00394241448321769,0.00500654720810261
2017-08-01,0.00315607839772028,0.00376866860480013,0.00477143719138091
2017-08-02,7.81854057119791e-06,0.00373034590055345,0.00471132488381811
2017-08-03,0.00116359188806413,0.00342397615261123,0.00433223989898537
2017-08-04,0.00102305190522323,0.00324395365120382,0.00411872964828972
2017-08-05,0.0135158063151321,0.00306751468371977,0.00389192570663423
2017-08-06,0.000145259688577217,0.00398337242020323,0.00498199270591214
2017-08-07,0.00250644944587928,0.0036667858506487,0.00460471459764239
2017-08-08,0.000145466669936899,0.00358134776342781,0.00450740261837376
2017-08-09,0.000525003005369445,0.00329983673715919,0.00416307311364714
2017-08-10,0.000133270835369407,0.0030755913825025,0.00389853586458076
2017-08-11,0.00587410401321431,0.00283713244503881,0.0036159470763126
2017-08-12,0.00386278118545069,0.00311434384675075,0.00395195624744315
2017-08-13,0.0022463181716357,0.00319399991114607,0.0040521730742986
2017-08-14,0.00359982079465862,0.0031273660605636,0.00397933568805051
2017-08-15,0.00113361948266383,0.00318321862211366,0.0040525333777898
2017-08-16,0.00207080427966709,0.00302160716054441,0.00386444743795594
2017-08-17,0.000106528046819193,0.00295487665800945,0.00379170342693214
2017-08-18,0.00162357603639868,0.00272463908616119,0.00351965953243741
2017-08-19,6.2715564964412e-05,0.00264525271186906,0.00342744842263295
2017-08-20,0.000655912464499929,0.00243823847475304,0.00318185500801955
2017-08-21,0.000451281771314662,0.00230041172017566,0.00301629217202492
2017-08-22,0.000594605576673668,0.00215696410932677,0.00284507149143069
2017-08-23,0.000152787825345199,0.00203838045767504,0.00270092134590429
2017-08-24,0.00186393325859571,0.00189205170164941,0.00251496832004466
2017-08-25,7.19318875747669e-05,0.001905988802193,0.00252214011480548
2017-08-26,1.93749849142142e-05,0.0017642349672644,0.00234179677239928
2017-08-27,4.87011532816841e-05,0.0016303119190492,0.00217816377916217
2017-08-28,2.51343558075399e-09,0.00151059534256376,0.00202666818431918
2017-08-29,0.00192099211551762,0.00139712043392537,0.00188988278545372
2017-08-30,9.00491572644135e-06,0.00145913559245876,0.00196297494560364
2017-08-31,0.000888002325102745,0.00135092415384676,0.00183368196953394
2017-09-01,0.00154603563749785,0.00132792112221702,0.00180781828420869
2017-09-02,0.00437884034595666,0.00136364835120136,0.00185372395422332
2017-09-03,8.36606001055058e-07,0.00164045583180727,0.00218560605123096
2017-09-04,0.00618620756346261,0.00151572861790312,0.00203656484310871
2017-09-05,0.00106038171000353,0.00193507442368954,0.0025402537882878
2017-09-06,0.00241807461334167,0.00187599140627205,0.00247125581785911
2017-09-07,3.60173740518002e-07,0.00193909756072035,0.0025480602956304
2017-09-08,0.00707680524832265,0.0017882868633554,0.00236827679610944
2017-09-09,4.04890838404422e-07,0.00226063684619738,0.00293070629273535
2017-09-10,0.00061027002114841,0.0020817908574395,0.00271705617000689
2017-09-11,8.56334425951257e-05,0.00197111284790778,0.00258394863200832
2017-09-12,5.3975367413115e-05,0.00182486112251682,0.00241019779314187
2017-09-13,0.00384041085046239,0.00168863395072903,0.0022464888585476
2017-09-14,0.0430686373206645,0.0018906876132296,0.00248997150990314
2017-09-15,0.0202576875959566,0.00545670555554676,0.00676607910284643
2017-09-16,1.18116123135119e-05,0.00674538822025475,0.00832811543725458
2017-09-17,0.000136853029034156,0.0061764423652281,0.0076674665872731
2017-09-18,0.0159506838351629,0.00566788914077711,0.00706666703678174
2017-09-19,0.00123230695275756,0.00656688010127866,0.00815552634080961
2017-09-20,2.35970683554696e-05,0.00611871081134943,0.00763759305151548
2017-09-21,0.00532635768001383,0.00560542895991183,0.00703669419568088
2017-09-22,8.77325877355968e-09,0.00559401969974053,0.00703365854503481
2017-09-23,0.00189865727561341,0.00512445903754591,0.00647937874037122
2017-09-24,0.000859358716923487,0.0048595142736576,0.0061675107581978
2017-09-25,0.00409020690362217,0.0045280829799376,0.0057743322606039
2017-09-26,7.4404935114033e-05,0.00450406168430594,0.00574527448865508
2017-09-27,0.00581115077813313,0.00413596164048856,0.00530440297809429
2017-09-28,3.83698096753107e-05,0.00429448467162363,0.00549428560349701
2017-09-29,7.82287464967838e-06,0.00394155401363956,0.00507193460626601
2017-09-30,0.00170769936216933,0.00361676668724096,0.00468259761336578
2017-10-01,0.000221330282353304,0.00346683590064857,0.00449973547684036
2017-10-02,1.60328673012144e-06,0.00320185029431385,0.00417646894454114
2017-10-03,0.000443041393892073,0.00294103110367052,0.00385841251901575
2017-10-04,0.000425235751338666,0.00274100930492951,0.00361260821320773
2017-10-05,0.000535906576866677,0.00255689508293454,0.00338970799824319
2017-10-06,9.50245742222647e-05,0.00239837628593819,0.00319386128227054
2017-10-07,0.000162536408688254,0.00221567550774043,0.00296751623909448
2017-10-08,0.00165117332010109,0.00205472647124662,0.00276397444527671
2017-10-09,0.00118595728939587,0.00203613735848398,0.00273288792540825
2017-10-10,4.3561009346708e-06,0.0019790663335315,0.00265609889922643
2017-10-11,8.57585751372009e-05,0.0018251147049749,0.00245028226326257
2017-10-12,0.0146243272304261,0.00169160522236109,0.00228751202686224
2017-10-13,0.00130415648817131,0.00282300383691841,0.00363872129887117
2017-10-14,0.0010344187873733,0.00270750490739519,0.00350077899629709
2017-10-15,0.000712435257648323,0.00257882566336294,0.00334561150680835
2017-10-16,6.91070322449131e-05,0.00243361172793409,0.00316724597662744
2017-10-17,0.000449252308378321,0.00224560415299626,0.00293133387135618
2017-10-18,7.00818133607151e-06,0.0021067609734596,0.00274841785532263
2017-10-19,0.00043501842531532,0.00194190262358461,0.00254522736541606
2017-10-20,0.0026735329177936,0.00182831608586037,0.00240667540307639
2017-10-21,1.1197825441979e-05,0.00191760089221228,0.00250955368708449
2017-10-22,1.48265496560981e-05,0.00176959900206963,0.00232834688750664
2017-10-23,0.000171182184999103,0.00163481610669618,0.00216845076529083
2017-10-24,0.00496997986713232,0.00152526496308504,0.00203784839612443
2017-10-25,0.00158076861269249,0.00183893690912636,0.00241502642415251
2017-10-26,0.000698636440673588,0.00183309617923561,0.0024086684907149
2017-10-27,0.000449919684277398,0.00175172249254698,0.00231355577707486
2017-10-28,2.32544654243365e-05,0.00165600473727665,0.00219958690720779
2017-10-29,0.00453478919924928,0.00153185409711574,0.00204943186855419
2017-10-30,1.44152868926339e-05,0.00180743678686545,0.00238092663210155
2017-10-31,0.00287806460226695,0.00166931887633125,0.00221511849393577
2017-11-01,0.00204077229348776,0.00179009990348342,0.00235998293584884
2017-11-02,0.00202125282488601,0.00182817151703511,0.00240620800661159
2017-11-03,0.000327471370291967,0.00186124054356713,0.00244564399558649
2017-11-04,0.000557370672708304,0.00174541711017117,0.00230872494183513
2017-11-05,1.37936596996624e-05,0.00165951178103496,0.0022057015503736
2017-11-06,0.00284351316227109,0.00153423976843975,0.00203911495599742
2017-11-07,0.000294800227737838,0.00166382164874595,0.00219251705659583
2017-11-08,0.00186518894441849,0.00156239736332951,0.00207186213606985
2017-11-09,0.00187487167105816,0.00160518950950937,0.00212184777630921
2017-11-10,0.00583691077217338,0.00164508473643448,0.00217129288534822
2017-11-11,0.0016131004150827,0.00202303994825171,0.00262614017211974
2017-11-12,0.00438879861072432,0.00200393199903541,0.00260632910959922
2017-11-13,0.0095081878352978,0.00222576334322606,0.00287459045471714
2017-11-14,0.000133606009076593,0.00286955617211389,0.00364960191447732
2017-11-15,0.00951193698821274,0.0026490929877136,0.0036483072794699
2017-11-16,0.00536877330012399,0.00325629344734945,0.00435877713833546
2017-11-17,0.000436206648077563,0.00345339187479054,0.00458437589959921
2017-11-18,0.000109681465233618,0.00320810157572544,0.00427918127572431
2017-11-19,0.000969223045309221,0.00295605389974523,0.00396716594897642
2017-11-20,0.000408836561985782,0.00280008041494542,0.003770462718901
2017-11-21,0.00025289212221479,0.00260940136661159,0.00353096367718619
2017-11-22,0.000498799170690934,0.00242190722589512,0.00329329686588647
2017-11-23,0.000695234420514626,0.00227196099321222,0.00310201002640483
2017-11-24,0.000696133201717576,0.0021520237747008,0.00294762914504718
2017-11-25,0.00397642948351037,0.00204262290245494,0.00280580573961697
2017-11-26,0.00354913059284992,0.00222553290544291,0.0030159073359771
2017-11-27,0.00259683009799774,0.00235565826111953,0.00316544391088571
2017-11-28,0.000585388822311792,0.00239234532047301,0.00320307190455682
2017-11-29,0.000291187895734908,0.00225244124314384,0.00302948076465577
2017-11-30,0.00117599343939771,0.00209937625088826,0.00283912123189615
2017-12-01,0.00489974877795928,0.00203593170147352,0.00275811348580364
2017-12-02,8.06326961493595e-05,0.00229901792780838,0.00306847219530609
2017-12-03,0.000492821039737598,0.00212374086231761,0.00285085192560277
2017-12-04,0.000845082111267363,0.00199928025829494,0.00269333635872519
2017-12-05,0.000484737828446,0.00191603887469291,0.00258435236626888
2017-12-06,0.0330236706481973,0.00180899368291194,0.00244994907178504
2017-12-07,0.0506785436037329,0.00451623106660743,0.00569115756335767
2017-12-08,0.00596389599718396,0.00850928952273223,0.0104893920264572
2017-12-09,0.00769084161578562,0.00829961291280425,0.0102628158855219
2017-12-10,0.000327547789115356,0.00825708829425679,0.0101927098169679
2017-12-11,0.0083778019295231,0.00758353521574299,0.00935475134506624
2017-12-12,0.000776518369380276,0.00766267254186481,0.00942054386085733
2017-12-13,0.00354902959573325,0.00707965675085247,0.00873471055262539
2017-12-14,8.93120149841657e-05,0.0067864799055407,0.00840223987516447
2017-12-15,0.00445192543446876,0.00622063149156909,0.00773576027500992
2017-12-16,0.0092788383724303,0.00608019627980588,0.00758252583121622
2017-12-17,0.000340731732400983,0.00636810095132203,0.00793211562830422
2017-12-18,1.93418500448691e-06,0.00586040946968848,0.00733171957054918
2017-12-19,0.00526247326013968,0.00536778483291769,0.0067499531648516
2017-12-20,0.00448967866953017,0.00537159180344087,0.00676233014731693
2017-12-21,0.00256947715356119,0.00530844971845787,0.00669423915681756
2017-12-22,0.0177484256230095,0.00508528700898049,0.00642561761986551
2017-12-23,0.00369941408144278,0.00619005296368848,0.00775636396460512
2017-12-24,0.00292138769638205,0.00598741568268977,0.0075210475826076
2017-12-25,5.20169580343688e-05,0.00573538088042462,0.00722814130145452
2017-12-26,0.0190029914910021,0.00525797637105896,0.00666110252310029
2017-12-27,0.000267752759381788,0.00645583044089784,0.00810039097010886
2017-12-28,0.00655728259647443,0.0059341977030059,0.0074834591614563
2017-12-29,1.1538469905026e-05,0.00600022807234213,0.00756870357873083
2017-12-30,0.0152764148020289,0.0054962387696643,0.00696979621888831
2017-12-31,0.00790341861072987,0.00635207423849444,0.00800012411406674
2018-01-01,0.0012888083380039,0.00649770530485098,0.00818216942856562
2018-01-02,0.00857277101404245,0.00606043883420931,0.007659284941976
2018-01-03,0.000210397521462059,0.00628920141067583,0.00793738082250347
2018-01-04,0.000668658311458619,0.00577715501768055,0.00733002184047754
2018-01-05,0.0123086886342515,0.00534926391057931,0.00681950494659343
2018-01-06,3.11182804020584e-05,0.00596208962865749,0.00755524278689731
2018-01-07,0.00381191280035899,0.00546311394242007,0.00695756617695364
2018-01-08,0.00683523822664326,0.00533356553238247,0.00679766989893312
2018-01-09,0.0014914983912482,0.00547593330688649,0.00696929502738281
2018-01-10,0.000653424260853619,0.00514524073456441,0.0065712259830808
2018-01-11,0.0122281945865596,0.0047711411436741,0.00612303635277365
2018-01-12,0.00176258839682411,0.00542744200766391,0.00690903355125153
2018-01-13,0.000717697579410504,0.00512434673972846,0.00654753019164175
2018-01-14,0.00174915991828368,0.00475760970662443,0.00610864738013596
2018-01-15,1.20047478861281e-05,0.00451176816001961,0.00580757939159374
2018-01-16,0.0340704133173651,0.00413761701704602,0.00535836451836462
2018-01-17,0.000708903359142971,0.00673202395510635,0.00846463026509611
2018-01-18,0.000638406506693718,0.00622433478004908,0.00786298241249313
2018-01-19,0.000131808402517933,0.00575484052654186,0.00730403390825217
2018-01-20,0.0111349873851509,0.00528261732824694,0.00673884109346735
2018-01-21,0.0112681672760575,0.00580007845582498,0.00734727198026262
2018-01-22,0.00352530364576478,0.00628389597460833,0.00789953761626346
2018-01-23,3.34070755105564e-05,0.0060580665030219,0.00763391869120179
2018-01-24,0.00195241119075519,0.00555091865920014,0.00703155709411772
2018-01-25,7.81855507230735e-05,0.00525341913485349,0.00667796073516853
2018-01-26,6.15659004126209e-05,0.00482029887598047,0.0061604025615185
2018-01-27,0.000567402597300211,0.00442351528272711,0.00568113308990853
2018-01-28,0.000885695305512506,0.00410493690684983,0.00529741760767142
2018-01-29,0.00180231647222857,0.0038415772079059,0.00497666347508509
2018-01-30,0.012393289697079,0.00368019856253922,0.00477666305926722
2018-01-31,0.000127581552557727,0.00444586440744416,0.00569027870299447
2018-02-01,0.0117631369806572,0.00408742330740718,0.00525904318019296
2018-02-02,0.00142553273391926,0.00476325704456208,0.00606683902565763
2018-02-03,0.00146173575061246,0.00448902545641605,0.00573983550707519
2018-02-04,0.0106071126923748,0.00424182845008154,0.00544247275082282
2018-02-05,0.030269776455136,0.00480454505749047,0.00611488265000013
2018-02-06,0.0118176881701811,0.00701316832732662,0.00876439648653138
2018-02-07,0.000297973400616545,0.00743857119013527,0.00928574633761953
2018-02-08,0.00658599800776372,0.00683384575035748,0.00857181284617827
2018-02-09,0.00307620545268916,0.00682389958420033,0.00856683178358015
2018-02-10,0.000175804330068982,0.00651226671914021,0.00819573059493015
2018-02-11,0.00345135845070622,0.00597778636187888,0.00755889924805723
