timestamp,price,ret,n_nodes,n_edges,total_volume,avg_degree,avg_clustering,volatility,volatility_7d,volatility_30d,vol_regime,volume_ma_7,volume_momentum,degree_density,network_activity,cluster
2019-04-05,5036.68115234375,0.022870127391311,1505.0,988.0,9498.00285723558,1.3129568106312293,0.0,0.0005230427268947937,0.0038234786785993347,0.0009697433401003229,0.5393620200997549,6441.428460449427,1.4745181003800036,0.0,12470.46753880233,0
2019-04-06,5059.8173828125,0.004583028638013,1459.0,983.0,10827.475231223005,1.347498286497601,0.0,2.1004151496847298e-05,0.003825896559618298,0.0009703193196501882,0.02164663845343154,7240.471612967971,1.4954102177309236,0.0,14590.004321168215,0
2019-04-07,5198.89697265625,0.0271160901487466,1446.0,988.0,5691.993194113531,1.366528354080221,0.0,0.0007352823449549525,0.003930923530525197,0.0009945945992805097,0.7392784411727715,7211.4252228146,0.7893021168833477,0.0,7778.270090987784,0
2019-04-08,5289.77099609375,0.0173284725262092,1414.0,990.0,14022.806794729528,1.4002828854314002,0.0,0.00030027596009158704,0.003950509376820372,0.0009962679109769455,0.3014008147639071,8696.2980039184,1.6125030200679755,0.0,19635.89636037091,0
2019-04-09,5204.95849609375,-0.0161632267879205,1433.0,982.0,12387.59914984084,1.3705512909979063,0.0,0.00026124990019775083,0.0003287686071076175,0.0010046841974408517,0.26003185962634917,9702.500076240442,1.276743009791434,0.0,16977.84000717893,0
2019-04-10,5324.5517578125,0.0227168029339157,1448.0,988.0,5539.674648913958,1.3646408839779005,0.0,0.000516053135538361,0.000351420013557092,0.0010172410667625244,0.5073066280943157,9298.626635640963,0.5957519175660614,0.0,7559.666509843909,0
2019-04-11,5064.48779296875,-0.0500755252871911,1443.0,983.0,5015.249449582188,1.3624393624393625,0.0,0.002507558232788115,0.0006949237788517736,0.0011007926354780382,2.277956948448483,8997.543046519802,0.5574021067364671,0.0,6832.97326256312,0
2019-04-12,5089.5390625,0.0049342631676374,1430.0,989.0,6899.685709280176,1.3832167832167832,0.0,2.434695300750307e-05,0.0006236815254393033,0.001101591216988131,0.02210162230057558,8626.354882526173,0.7998379156944267,0.0,9543.761071997335,0
2019-04-13,5096.58642578125,0.0013837183556812,1393.0,984.0,5551.554953576683,1.412778176597272,0.0,1.9146764878490836e-06,0.000620954457580875,0.001100977590080114,0.00173906944619078,7872.651985719554,0.7051696129394287,0.0,7843.115684593619,0
2019-04-14,5167.72216796875,0.0138610176152909,1396.0,977.0,3986.6862313544634,1.3997134670487106,0.0,0.00019212780933140463,0.0005433609524917968,0.0011045183639798507,0.17394713894943403,7629.036705325403,0.522567446630789,0.0,5580.218406924514,0
2019-04-15,5067.1083984375,-0.0196616856812461,1429.0,962.0,4522.782000157904,1.3463960811756472,0.0,0.0003865818838281179,0.0005556903701684441,0.0011013763175628081,0.35099890715243415,6271.890306100885,0.7211194359949882,0.0,6089.455961024358,0
2019-04-16,5235.5595703125,0.0327034095462472,1444.0,974.0,4936.403209065222,1.3490304709141274,0.0,0.0010695129959495727,0.0006711565267044187,0.0011358975089094112,0.9415576560040394,5207.4337431329395,0.9479531478580737,0.0,6659.358345747266,0
2019-04-17,5251.93798828125,0.0031234202806835,1482.0,983.0,4180.12327501403,1.3252361673414306,0.0,9.755754249784993e-06,0.0005988283293774792,0.0011361139141692043,0.00858695076973773,5013.212118290094,0.8338213457522292,0.0,5539.650547994302,0
2019-04-18,5298.3857421875,0.0088050481064492,1443.0,976.0,10796.195040463235,1.3527373527373527,0.0,7.752887215688463e-05,0.00025168127785873197,0.0011356600119142857,0.06826767812859835,5839.061488415957,1.8489606697723042,0.0,14604.416298672373,0
2019-04-19,5303.8125,0.0010237043606338,1429.0,977.0,9940.295385069385,1.3673897830650803,0.0,1.0479706179806573e-06,0.00024835285180308593,0.001135163647135347,0.0009231890226799223,6273.4342992429865,1.5845061749142535,0.0,13592.258350192846,0
2019-04-20,5337.88623046875,0.0064038360371139,1425.0,976.0,8279.416889533593,1.3698245614035087,0.0,4.100911599023866e-05,0.00025393777173199876,0.0011296871810728426,0.03630130241125076,6663.128861522545,1.2425719300349418,0.0,11341.348609382158,0
2019-04-21,5314.53125,-0.0043849235036379,1412.0,983.0,5386.954570519895,1.3923512747875355,0.0,1.922755413275608e-05,0.00022923773527504894,0.0011302690656797313,0.017011484005529993,6863.167195689035,0.7849079611383512,0.0,7500.533063485917,0
2019-04-22,5399.365234375,0.0158365833575135,1421.0,990.0,5485.569049661606,1.3919774806474314,0.0,0.00025079737243947355,0.000209839947933814,0.0011383403586404225,0.22031844038193774,7000.708202760993,0.7835734458262615,0.0,7635.7885856654875,0
2019-04-23,5572.3623046875,0.0315376787102419,1449.0,990.0,14218.060157978218,1.3664596273291925,0.0,0.0009946251784304452,0.00019914168828822436,0.0011711114660053613,0.8493001796174813,8326.65919546285,1.7075347776603562,0.0,19428.405184814954,0
2019-04-24,5464.86669921875,-0.0194793465759453,1443.0,995.0,4382.738818163065,1.379071379071379,0.0,0.0003794449430257919,0.00025195442954193965,0.0011764563281416855,0.3225321110093037,8355.60427305557,0.5245268534672163,0.0,6044.109666073804,0
2019-04-25,5210.515625,-0.0476609104068952,1434.0,996.0,16760.601593375748,1.389121338912134,0.0,0.002271562380814091,0.0005653877879215405,0.001251152584795191,1.8155758205830166,9207.662352043071,1.8202884676431221,0.0,23282.509326362964,0
2019-04-26,5279.34814453125,0.0131238134231583,1450.0,996.0,3985.892129108338,1.3737931034482758,0.0,0.00017223447876586997,0.000589843003371239,0.0012356083040442056,0.13939245811325338,8357.033315477207,0.47695060898303165,0.0,5475.791118057799,0
2019-04-27,5268.291015625,-0.0020966081203077,1439.0,989.0,6520.407291887577,1.3745656706045866,0.0,4.395765610140186e-06,0.0005846125247455107,0.001235108385739477,0.0035590120356185414,8105.746230099205,0.8044178915539248,0.0,8962.728021788484,0
2019-04-28,5285.13916015625,0.0031929256297154,1426.0,989.0,8169.789484831113,1.3870967741935485,0.0,1.0194774076893485e-05,0.0005833221275946733,0.0012337360984725914,0.008263334508502243,8503.294075000807,0.960779365357929,0.0,11332.28864024961,0
2019-04-29,5247.3525390625,-0.0071752789922623,1390.0,988.0,5701.352717925465,1.4215827338129496,0.0,5.148462861680069e-05,0.0005548488784771485,0.0012353162866143481,0.04167728473645035,8534.120313324214,0.6680656597990557,0.0,8104.944583180373,0
2019-04-30,5350.7265625,0.0195086866231992,1439.0,993.0,10387.478686399229,1.380125086865879,0.0,0.00038058885376219143,0.0004671294035245408,0.001247999463452866,0.3049591485473947,7986.894388812931,1.3005654238960194,0.0,14336.019924384202,0
2019-05-01,5402.697265625,0.009665964737195,1422.0,987.0,8488.156147332033,1.3881856540084387,0.0,9.343087430069721e-05,0.00042627025084952726,0.0012456746580620437,0.07500423460974323,8573.382578694212,0.9900591825245293,0.0,11783.136592709867,0
2019-05-02,5505.28369140625,0.0188099797549057,1400.0,991.0,4534.820826007272,1.4157142857142857,0.0,0.00035381533837996234,0.00015230638764465173,0.00040368732640180805,0.8764588711110394,6826.842469070145,0.6642632881237321,0.0,6420.010626533152,0
2019-05-03,5768.28955078125,0.0466672959800344,1427.0,985.0,6230.581189223798,1.3805185704274705,0.0,0.0021778365140881347,0.00043882096411926097,0.00046436543385834454,4.689919523063569,7147.512334800925,0.8717132475431166,0.0,8601.433036279526,0
2019-05-04,5831.16748046875,0.010841636020002,1449.0,989.0,4705.749350686065,1.3636991028295375,0.0,0.00011754107159020481,0.0004549845792592702,0.0004648490737205066,0.25285856901777354,6888.275486057852,0.6831534772688305,0.0,6417.226167671265,0
2019-05-05,5795.70849609375,-0.0060995050400425,1394.0,982.0,6532.897119424961,1.4088952654232425,0.0,3.7203961733503866e-05,0.00045884303463878605,0.00044865444821513026,0.08292342109057733,6654.433719571259,0.9817359965899355,0.0,9204.167821054967,0
2019-05-06,5746.80712890625,-0.008473310560161,1377.0,973.0,4125.474257792754,1.4059549745824256,0.0,7.179699184893592e-05,0.00046174480081480525,0.0004503475428935332,0.15942574347720928,6429.308225266585,0.6416668968490299,0.0,5800.231055255462,0
2019-05-07,5829.50146484375,0.0142870660185714,1448.0,988.0,5442.728241619796,1.3646408839779005,0.0,0.00020412025541901766,0.00043653500105149477,0.00043264213990900204,0.4717992922787189,5722.915304583808,0.9510412004980059,0.0,7427.369478895523,0
2019-05-08,5982.45751953125,0.0258999553140455,1450.0,987.0,7948.27650989251,1.3558620689655172,0.0,0.0006708076852695537,0.0005190174026184742,0.0004449931974149343,1.5074560446461354,5645.789642092449,1.407823708243354,0.0,10776.766633412879,0
2019-05-09,6174.52880859375,0.0316011333155383,1438.0,994.0,9199.454320994771,1.3824756606397774,0.0,0.0009986316268264248,0.0006111340152536832,0.0004695725883025567,2.126682118384182,6312.165855662091,1.4574164449026235,0.0,12718.021689942701,0
2019-05-10,6378.84912109375,0.0325551192394684,1446.0,994.0,18098.57914946016,1.3748271092669433,0.0,0.0010598357886960053,0.0004514196259119504,0.00048769867674114484,2.1731364861966456,8007.594135695858,2.260176882439784,0.0,24882.417253891286,0
