timestamp,realized_var,garch_var,garchx_var
2022-08-09,0.0007274642582747189,0.0009211430623803361,0.001254486778767079
2022-08-10,0.000754655483677927,0.0009261476822952483,0.0013392622730304202
2022-08-11,0.0011060144172559104,0.000933007424986068,0.001511593003967486
2022-08-12,1.703725242579879e-07,0.0009721505658780165,0.001358458487452795
2022-08-13,0.0003391483951199596,0.0009035660759997132,0.001540749305175629
2022-08-14,7.576346824072596e-07,0.0008730595316868787,0.0014430245335584247
2022-08-15,1.846750131332999e-05,0.000813075217638365,0.0012787200953395031
2022-08-16,5.66537898273745e-05,0.0007598965535268189,0.0012638015587115108
2022-08-17,0.0001116341490713105,0.0007149767257471631,0.001152500969458641
2022-08-18,0.0005374025685985361,0.0006794306607793252,0.0015576798215033519
2022-08-19,2.804716087185117e-05,0.0006892935187589295,0.0013759056470020908
2022-08-20,0.011241648792948634,0.0006477341626097771,0.0015068378943405363
2022-08-21,0.00018836001458150776,0.0016668165907492605,0.0016519003631748656
2022-08-22,0.0002972080667893934,0.0015487700137251548,0.001223175787267377
2022-08-23,3.967491383630215e-05,0.0014538277709550231,0.0013341410576490735
2022-08-24,3.6223471987400466e-05,0.0013438128666438665,0.0012133280745744827
2022-08-25,3.8444132764844095e-05,0.0012447026846622194,0.0013815517182196044
2022-08-26,9.171924797100612e-05,0.001155654555650819,0.0011870006843623271
2022-08-27,0.004106979066965528,0.0010799500830419632,0.0014777121672667885
2022-08-28,0.00011734196897124927,0.0013816154208915056,0.0017247895461981802
2022-08-29,0.00045924208441326485,0.001287214179597573,0.001440768036026805
2022-08-30,0.0011651976535790298,0.0012334708585367748,0.0013117727040380884
2022-08-31,0.0006250663909413592,0.0012497475784728467,0.0012361013125532353
2022-09-01,0.00016120426528358107,0.001214747221479457,0.001298085541049421
2022-09-02,1.4836497002037422e-05,0.0011400538794807693,0.0013818380722009265
2022-09-03,6.161433142193171e-05,0.0010590264024303328,0.001383435797106078
2022-09-04,4.786533694397267e-05,0.0009895974443552373,0.0014487631301196304
2022-09-05,6.031806903317435e-05,0.000925087665738627,0.0013404068646153194
2022-09-06,7.675778430002511e-05,0.0008673648425205638,0.0011928467943298634
2022-09-07,0.002545007229186718,0.0008161467406174141,0.0011458144773313888
2022-09-08,0.0005638323265701027,0.0009983508304880467,0.0015099795645946892
2022-09-09,4.186403687016809e-06,0.000980595625932861,0.0016625693855034252
2022-09-10,0.01017275930157643,0.0009129556047682023,0.0014273739019843223
2022-09-11,0.00019335565533345602,0.0017846470404245189,0.0014013281607388175
2022-09-12,1.6676213355280462e-05,0.0016590743700266857,0.001304025249753408
2022-09-13,0.0007421354924105954,0.0015297724579572528,0.0013835337778760923
2022-09-14,0.009463826227376501,0.0014807813820464587,0.0012937964745524965
2022-09-15,7.529364091430451e-06,0.002238547705522778,0.0014393965438087943
2022-09-16,0.0007308688532362435,0.0020522364943248296,0.0014087211243151033
